experiment_id,scenario_id,n,beta_name,err_dist,contamination,contam_scale,heterosked,tau,loss,k_param,c_param,n_reps,mean_bias,mean_mse,mean_mae,mean_time,conv_rate,mean_iter,mcse_bias,mcse_mse,mcse_mae,mcse_conv,mcse_time,mcse_iter,bias_precision,conv_precision,overall_precision
3920,55,200,sparse,normal,0.2,10,none,0.9,qhuber,10,NA,1000,-0.017239660768429085,0.2476596966364351,0.3739949971421677,0.002028228998184204,1,16.314,0.0032969869036102127,0.008409879604575921,0.005552829752396293,0,2.3012848827333287e-5,0.05230812690338032,Excellent,Excellent,Adequate
3919,55,200,sparse,normal,0.2,10,none,0.9,qhuber,3,NA,1000,0.1057072396788851,0.5433349453773845,0.5350311399304988,0.0030454399585723877,1,25.939,0.005036932077697052,0.02122011797003082,0.009531831336894194,0,3.820740249251097e-5,0.10413511954726477,Good,Excellent,Adequate
3918,55,200,sparse,normal,0.2,10,none,0.9,qhuber,2,NA,1000,0.12942025328897186,0.6490294621701383,0.5760112881912595,0.002712291240692139,1,23.064,0.0050863748152259825,0.02455877306722772,0.010348976496178573,0,3.570803333130647e-5,0.11916418968844669,Good,Excellent,Adequate
6768,56,500,sparse,normal,0.2,10,none,0.1,qhuber,10,NA,1000,0.03556339035594903,0.08157986080385864,0.22570651564178615,0.003185147523880005,1,17.807,0.0016938646590133083,0.0016127597725113393,0.0021491689588973464,0,5.2229140081987016e-5,0.052673765059330295,Excellent,Excellent,Adequate
6767,56,500,sparse,normal,0.2,10,none,0.1,qhuber,3,NA,1000,-0.04616975754566698,0.15712745838197073,0.3003196993716295,0.004312315940856934,1,23.22,0.0025807795248301577,0.004906897973747435,0.004541111759794278,0,9.507826561519108e-5,0.0779080847516461,Excellent,Excellent,Adequate
6766,56,500,sparse,normal,0.2,10,none,0.1,qhuber,2,NA,1000,-0.07294491640009416,0.20865596968147734,0.34275645006220873,0.004831640720367431,1,24.476,0.00276429716741523,0.006866610264544866,0.005250686905457924,0,1.0106171682326154e-4,0.07843198056644736,Excellent,Excellent,Adequate
6773,56,500,sparse,normal,0.2,10,none,0.25,qhuber,1,NA,1000,0.004288893439805701,0.009950051382846083,0.07958362560166699,0.003521884202957153,1,18.995,6.227947850206216e-4,1.810952343667407e-4,7.607318689501181e-4,0,5.4776055674354624e-5,0.05431321132951839,Excellent,Excellent,Adequate
6772,56,500,sparse,normal,0.2,10,none,0.25,qhuber,0.5,NA,1000,-0.009510503802342455,0.011042069591001572,0.08387809192811486,0.0034940433502197265,1,19.742,6.398828240642856e-4,2.110191200131701e-4,8.237252401211133e-4,0,5.241571019194338e-5,0.0630508636848966,Excellent,Excellent,Adequate
6771,56,500,sparse,normal,0.2,10,none,0.25,qhuber,0.2,NA,1000,-0.01631833516995307,0.013391489197777823,0.09256453828769846,0.003954275608062744,1,22.188,6.432138966046526e-4,2.402136169057147e-4,8.747193964694492e-4,0,5.627444290307382e-5,0.08149415498854687,Excellent,Excellent,Adequate
6782,56,500,sparse,normal,0.2,10,none,0.5,qhuber,2,NA,1000,-1.0647793255545188e-4,0.005831868298133059,0.060371627317458335,0.003270413637161255,1,17.238,4.913211015652446e-4,1.1273543465677987e-4,5.96059615537837e-4,0,8.81272555514335e-5,0.03879253614886324,Excellent,Excellent,Adequate
15423,56,500,sparse,normal,0.2,10,none,0.5,logcosh,NA,2,1000,-2.4325372511989273e-4,0.006057792429788899,0.06186456429994135,0.00595418381690979,1,17.392,4.997462714009326e-4,1.0996681154644276e-4,5.829595514827161e-4,0,8.800474945660837e-5,0.03916465076915495,Excellent,Excellent,Adequate
6781,56,500,sparse,normal,0.2,10,none,0.5,qhuber,1,NA,1000,-5.946586123679441e-4,0.006123468865404032,0.062447004276275114,0.003224579095840454,1,17.701,5.058625096746058e-4,1.0786498542118413e-4,5.786129599885054e-4,0,5.0987141615331574e-5,0.04088117256476714,Excellent,Excellent,Adequate
6789,56,500,sparse,normal,0.2,10,none,0.75,qhuber,1,NA,1000,-0.002465540287013097,0.00949367484171662,0.07721098965164422,0.003155592679977417,1,16.819,6.325942977238719e-4,1.8133798992185025e-4,7.401653600836443e-4,0,8.980613814853042e-5,0.045829459295733996,Excellent,Excellent,Adequate
6788,56,500,sparse,normal,0.2,10,none,0.75,qhuber,0.5,NA,1000,0.00952545317850588,0.010952675471665348,0.0839786648997814,0.0031906423568725585,1,17.625,6.760691787812488e-4,1.9889833046932783e-4,7.91624488953848e-4,0,5.017639600143894e-5,0.05109780803504184,Excellent,Excellent,Adequate
